Date,Product_Name,Actual_Sales
2025-11-13,Pig Blank Tstie,4
2025-11-14,Pig Blank Tstie,3
2025-11-15,Pig Blank Tstie,4
2025-11-16,Pig Blank Tstie,5
2025-11-17,Pig Blank Tstie,7
2025-11-18,Pig Blank Tstie,1
2025-11-19,Pig Blank Tstie,3
2025-11-20,Pig Blank Tstie,2
2025-11-21,Pig Blank Tstie,3
2025-11-22,Pig Blank Tstie,5
2025-11-23,Pig Blank Tstie,2
2025-11-24,Pig Blank Tstie,2
2025-11-25,Pig Blank Tstie,4
2025-11-26,Pig Blank Tstie,7
2025-11-27,Pig Blank Tstie,3
2025-11-28,Pig Blank Tstie,8
2025-11-29,Pig Blank Tstie,10
2025-11-30,Pig Blank Tstie,8
2025-11-01,Pink Lemon Slush,0
2025-11-02,Pink Lemon Slush,0
2025-11-03,Pink Lemon Slush,0
2025-11-04,Pink Lemon Slush,0
2025-11-05,Pink Lemon Slush,0
2025-11-06,Pink Lemon Slush,0
2025-11-07,Pink Lemon Slush,0
2025-11-08,Pink Lemon Slush,0
2025-11-09,Pink Lemon Slush,0
2025-11-10,Pink Lemon Slush,0
2025-11-11,Pink Lemon Slush,0
2025-11-12,Pink Lemon Slush,0
2025-11-13,Pink Lemon Slush,0
2025-11-14,Pink Lemon Slush,0
2025-11-15,Pink Lemon Slush,0
2025-11-16,Pink Lemon Slush,0
2025-11-17,Pink Lemon Slush,0
2025-11-18,Pink Lemon Slush,0
2025-11-19,Pink Lemon Slush,0
2025-11-20,Pink Lemon Slush,0
2025-11-21,Pink Lemon Slush,0
2025-11-22,Pink Lemon Slush,0
2025-11-23,Pink Lemon Slush,0
2025-11-24,Pink Lemon Slush,0
2025-11-25,Pink Lemon Slush,0
2025-11-26,Pink Lemon Slush,0
2025-11-27,Pink Lemon Slush,0
2025-11-28,Pink Lemon Slush,0
2025-11-29,Pink Lemon Slush,0
2025-11-30,Pink Lemon Slush,0
2025-11-01,Pistachio Syrup,0
2025-11-02,Pistachio Syrup,0
2025-11-03,Pistachio Syrup,0
2025-11-04,Pistachio Syrup,0
2025-11-05,Pistachio Syrup,0
2025-11-06,Pistachio Syrup,0
2025-11-07,Pistachio Syrup,0
2025-11-08,Pistachio Syrup,0
2025-11-09,Pistachio Syrup,0
2025-11-10,Pistachio Syrup,0
2025-11-11,Pistachio Syrup,0
2025-11-12,Pistachio Syrup,0
2025-11-13,Pistachio Syrup,0
2025-11-14,Pistachio Syrup,0
2025-11-15,Pistachio Syrup,0
2025-11-16,Pistachio Syrup,0
2025-11-17,Pistachio Syrup,0
2025-11-18,Pistachio Syrup,0
2025-11-19,Pistachio Syrup,0
2025-11-20,Pistachio Syrup,0
2025-11-21,Pistachio Syrup,0
2025-11-22,Pistachio Syrup,0
2025-11-23,Pistachio Syrup,0
2025-11-24,Pistachio Syrup,0
2025-11-25,Pistachio Syrup,0
2025-11-26,Pistachio Syrup,0
2025-11-27,Pistachio Syrup,0
2025-11-28,Pistachio Syrup,0
2025-11-29,Pistachio Syrup,0
2025-11-30,Pistachio Syrup,0
2025-11-01,Plain JP,0
2025-11-02,Plain JP,0
2025-11-03,Plain JP,0
2025-11-04,Plain JP,0
2025-11-05,Plain JP,0
2025-11-06,Plain JP,0
2025-11-07,Plain JP,0
2025-11-08,Plain JP,0
2025-11-09,Plain JP,0
2025-11-10,Plain JP,0
2025-11-11,Plain JP,0
2025-11-12,Plain JP,0
2025-11-13,Plain JP,0
2025-11-14,Plain JP,0
2025-11-15,Plain JP,0
2025-11-16,Plain JP,0
2025-11-17,Plain JP,1
2025-11-18,Plain JP,0
2025-11-19,Plain JP,0
2025-11-20,Plain JP,0
2025-11-21,Plain JP,0
2025-11-22,Plain JP,0
2025-11-23,Plain JP,0
2025-11-24,Plain JP,0
2025-11-25,Plain JP,0
2025-11-26,Plain JP,0
2025-11-27,Plain JP,0
2025-11-28,Plain JP,0
2025-11-29,Plain JP,0
2025-11-30,Plain JP,0
2025-11-01,Plum Tomatoes,0
2025-11-02,Plum Tomatoes,0
2025-11-03,Plum Tomatoes,0
2025-11-04,Plum Tomatoes,0
2025-11-05,Plum Tomatoes,0
2025-11-06,Plum Tomatoes,0
2025-11-07,Plum Tomatoes,0
2025-11-08,Plum Tomatoes,0
2025-11-09,Plum Tomatoes,0
2025-11-10,Plum Tomatoes,0
2025-11-11,Plum Tomatoes,0
2025-11-12,Plum Tomatoes,0
2025-11-13,Plum Tomatoes,0
2025-11-14,Plum Tomatoes,0
2025-11-15,Plum Tomatoes,0
2025-11-16,Plum Tomatoes,0
2025-11-17,Plum Tomatoes,0
2025-11-18,Plum Tomatoes,2
2025-11-19,Plum Tomatoes,0
2025-11-20,Plum Tomatoes,0
2025-11-21,Plum Tomatoes,0
2025-11-22,Plum Tomatoes,0
2025-11-23,Plum Tomatoes,0
2025-11-24,Plum Tomatoes,0
2025-11-25,Plum Tomatoes,0
2025-11-26,Plum Tomatoes,0
2025-11-27,Plum Tomatoes,0
2025-11-28,Plum Tomatoes,0
2025-11-29,Plum Tomatoes,0
2025-11-30,Plum Tomatoes,0
2025-11-01,Poached Egg,7
2025-11-02,Poached Egg,5
2025-11-03,Poached Egg,0
2025-11-04,Poached Egg,1
2025-11-05,Poached Egg,4
2025-11-06,Poached Egg,6
2025-11-07,Poached Egg,3
2025-11-08,Poached Egg,7
2025-11-09,Poached Egg,11
2025-11-10,Poached Egg,0
2025-11-11,Poached Egg,2
2025-11-12,Poached Egg,1
2025-11-13,Poached Egg,3
2025-11-14,Poached Egg,2
2025-11-15,Poached Egg,1
2025-11-16,Poached Egg,2
2025-11-17,Poached Egg,2
2025-11-18,Poached Egg,0
2025-11-19,Poached Egg,1
2025-11-20,Poached Egg,5
2025-11-21,Poached Egg,6
2025-11-22,Poached Egg,2
2025-11-23,Poached Egg,2
2025-11-24,Poached Egg,5
2025-11-25,Poached Egg,2
2025-11-26,Poached Egg,6
2025-11-27,Poached Egg,3
2025-11-28,Poached Egg,0
2025-11-29,Poached Egg,1
2025-11-30,Poached Egg,3
2025-11-01,Porridge,0
2025-11-02,Porridge,1
2025-11-03,Porridge,0
2025-11-04,Porridge,0
2025-11-05,Porridge,0
2025-11-06,Porridge,1
2025-11-07,Porridge,0
2025-11-08,Porridge,0
2025-11-09,Porridge,1
2025-11-10,Porridge,0
2025-11-11,Porridge,0
2025-11-12,Porridge,0
2025-11-13,Porridge,0
2025-11-14,Porridge,1
2025-11-15,Porridge,1
2025-11-16,Porridge,1
2025-11-17,Porridge,0
2025-11-18,Porridge,0
2025-11-19,Porridge,0
2025-11-20,Porridge,0
2025-11-21,Porridge,1
2025-11-22,Porridge,1
2025-11-23,Porridge,1
2025-11-24,Porridge,0
2025-11-25,Porridge,0
2025-11-26,Porridge,1
2025-11-27,Porridge,1
2025-11-28,Porridge,0
2025-11-29,Porridge,0
2025-11-30,Porridge,0
2025-11-01,Posh Beans,1
2025-11-02,Posh Beans,0
2025-11-03,Posh Beans,1
2025-11-04,Posh Beans,2
2025-11-05,Posh Beans,1
2025-11-06,Posh Beans,1
2025-11-07,Posh Beans,3
2025-11-08,Posh Beans,2
2025-11-09,Posh Beans,0
2025-11-10,Posh Beans,2
2025-11-11,Posh Beans,0
2025-11-12,Posh Beans,1
2025-11-13,Posh Beans,3
2025-11-14,Posh Beans,1
2025-11-15,Posh Beans,0
2025-11-16,Posh Beans,2
2025-11-17,Posh Beans,0
2025-11-18,Posh Beans,0
2025-11-19,Posh Beans,4
2025-11-20,Posh Beans,1
2025-11-21,Posh Beans,2
2025-11-22,Posh Beans,1
2025-11-23,Posh Beans,0
2025-11-24,Posh Beans,1
2025-11-25,Posh Beans,0
2025-11-26,Posh Beans,2
2025-11-27,Posh Beans,0
2025-11-28,Posh Beans,0
2025-11-29,Posh Beans,0
2025-11-30,Posh Beans,2
2025-11-01,Posh Ploughmans,0
2025-11-02,Posh Ploughmans,0
2025-11-03,Posh Ploughmans,0
2025-11-04,Posh Ploughmans,0
2025-11-05,Posh Ploughmans,0
2025-11-06,Posh Ploughmans,0
2025-11-07,Posh Ploughmans,0
2025-11-08,Posh Ploughmans,0
2025-11-09,Posh Ploughmans,0
2025-11-10,Posh Ploughmans,0
2025-11-11,Posh Ploughmans,0
2025-11-12,Posh Ploughmans,0
2025-11-13,Posh Ploughmans,0
2025-11-14,Posh Ploughmans,0
2025-11-15,Posh Ploughmans,0
2025-11-16,Posh Ploughmans,0
2025-11-17,Posh Ploughmans,0
2025-11-18,Posh Ploughmans,0
2025-11-19,Posh Ploughmans,0
2025-11-20,Posh Ploughmans,0
2025-11-21,Posh Ploughmans,0
2025-11-22,Posh Ploughmans,0
2025-11-23,Posh Ploughmans,0
2025-11-24,Posh Ploughmans,0
2025-11-25,Posh Ploughmans,0
2025-11-26,Posh Ploughmans,0
2025-11-27,Posh Ploughmans,0
2025-11-28,Posh Ploughmans,0
2025-11-29,Posh Ploughmans,0
